Recorded date: Apr 17, 2026, 19:08:59
Export date: Apr 18, 2026, 18:41:05
Min (dB-A): 72.0
Max (dB-A): 88.3
Peak (dB-A): 93.1
Avg (dB-A): 78.4
TWA (dB-A): 42.6
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
77.3,1776427707360
74.2,1776427707560
75.0,1776427707780
78.3,1776427708020
79.5,1776427708261
77.3,1776427708479
76.9,1776427708680
78.3,1776427708901
75.0,1776427709140
74.6,1776427709360
76.1,1776427709602
77.0,1776427709840
80.2,1776427710060
79.7,1776427710300
77.4,1776427710520
78.3,1776427710740
75.9,1776427710979
79.2,1776427711220
74.8,1776427711440
75.0,1776427711681
83.3,1776427711900
79.9,1776427712100
80.3,1776427712320
79.9,1776427712520
76.6,1776427712740
78.6,1776427712941
79.5,1776427713161
83.6,1776427713400
79.7,1776427713641
76.6,1776427713860
77.8,1776427714101
79.6,1776427714320
77.2,1776427714520
78.1,1776427714741
80.0,1776427714981
76.6,1776427715220
77.7,1776427715441
78.3,1776427715683
78.8,1776427715920
84.3,1776427716140
80.1,1776427716362
78.0,1776427716601
80.1,1776427716840
77.6,1776427717080
79.8,1776427717300
76.9,1776427717539
81.7,1776427717780
80.6,1776427718002
79.8,1776427718242
78.3,1776427718481
78.1,1776427718700
82.0,1776427718902
78.4,1776427719120
80.4,1776427719342
80.6,1776427719561
79.1,1776427719761
80.7,1776427719981
78.8,1776427720184
80.3,1776427720400
79.0,1776427720602
80.6,1776427720820
80.4,1776427721020
79.4,1776427721240
77.3,1776427721442
79.5,1776427721662
83.0,1776427721901
85.0,1776427722124
82.5,1776427722360
79.3,1776427722600
79.4,1776427722821
79.6,1776427723060
79.8,1776427723300
79.0,1776427723520
79.1,1776427723720
79.1,1776427723940
80.4,1776427724180
78.3,1776427724401
80.3,1776427724631
88.3,1776427724860
81.6,1776427725084
79.2,1776427725320
82.6,1776427725520
80.0,1776427725733
81.7,1776427725942
80.0,1776427726145
78.5,1776427726403
79.3,1776427726627
81.3,1776427726866
77.0,1776427727080
77.2,1776427727280
