Recorded date: Apr 17, 2026, 19:07:30
Export date: Apr 18, 2026, 18:40:51
Min (dB-A): 72.6
Max (dB-A): 86.3
Peak (dB-A): 89.3
Avg (dB-A): 78.0
TWA (dB-A): 40.4
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
75.8,1776427607448
76.2,1776427607666
75.4,1776427607905
75.5,1776427608147
75.9,1776427608368
75.4,1776427608607
75.7,1776427608826
76.6,1776427609027
76.2,1776427609246
76.9,1776427609448
75.9,1776427609666
75.6,1776427609868
75.0,1776427610087
76.6,1776427610287
74.7,1776427610507
75.5,1776427610746
75.2,1776427610986
75.3,1776427611206
75.5,1776427611427
74.4,1776427611647
75.3,1776427611848
75.7,1776427612066
74.6,1776427612266
74.4,1776427612485
75.6,1776427612685
75.7,1776427612906
75.9,1776427613107
75.6,1776427613327
75.1,1776427613568
77.5,1776427613788
75.8,1776427614026
75.4,1776427614267
75.9,1776427614486
76.8,1776427614725
75.9,1776427614965
75.6,1776427615188
74.8,1776427615388
74.0,1776427615606
74.2,1776427615807
74.1,1776427616026
75.7,1776427616266
76.3,1776427616487
75.3,1776427616687
76.7,1776427616906
75.5,1776427617106
77.4,1776427617328
76.3,1776427617569
76.3,1776427617807
76.5,1776427618026
76.3,1776427618228
77.5,1776427618447
78.3,1776427618647
77.5,1776427618868
78.8,1776427619108
77.9,1776427619328
78.0,1776427619568
78.5,1776427619806
79.6,1776427620026
79.2,1776427620247
79.7,1776427620487
78.2,1776427620706
78.6,1776427620907
78.7,1776427621127
79.2,1776427621368
79.2,1776427621588
78.8,1776427621828
80.0,1776427622067
78.2,1776427622287
78.6,1776427622527
78.9,1776427622768
77.9,1776427622985
78.6,1776427623186
78.5,1776427623406
78.8,1776427623607
79.8,1776427623828
80.6,1776427624068
81.7,1776427624287
80.3,1776427624528
80.6,1776427624766
80.4,1776427624987
79.3,1776427625188
80.1,1776427625408
80.9,1776427625609
80.3,1776427625827
80.3,1776427626027
80.1,1776427626246
80.5,1776427626488
80.6,1776427626707
81.4,1776427626947
81.8,1776427627188
81.4,1776427627408
80.9,1776427627648
82.1,1776427627888
80.3,1776427628108
79.2,1776427628348
79.5,1776427628588
80.7,1776427628807
84.5,1776427629026
83.0,1776427629248
80.2,1776427629486
77.9,1776427629728
76.8,1776427629948
77.4,1776427630191
78.4,1776427630427
76.8,1776427630647
76.4,1776427630888
75.0,1776427631127
74.8,1776427631346
76.4,1776427631586
78.3,1776427631806
74.8,1776427632007
73.9,1776427632226
74.3,1776427632429
74.0,1776427632646
76.1,1776427632846
74.8,1776427633067
74.5,1776427633307
74.0,1776427633546
74.0,1776427633766
73.6,1776427633966
73.6,1776427634187
74.0,1776427634426
73.4,1776427634647
72.9,1776427634847
72.9,1776427635066
73.1,1776427635306
73.0,1776427635546
73.2,1776427635767
73.1,1776427636006
73.9,1776427636246
73.2,1776427636466
73.6,1776427636707
73.7,1776427636926
72.9,1776427637126
73.3,1776427637346
72.6,1776427637546
73.7,1776427637766
73.9,1776427637986
73.4,1776427638226
74.6,1776427638447
74.2,1776427638648
73.8,1776427638928
74.0,1776427639148
74.6,1776427639366
73.7,1776427639608
74.1,1776427639810
74.4,1776427640032
73.7,1776427640266
74.5,1776427640507
74.8,1776427640726
