Recorded date: Apr 16, 2026, 18:59:51
Export date: Apr 18, 2026, 18:36:39
Min (dB-A): 70.2
Max (dB-A): 88.4
Peak (dB-A): 95.2
Avg (dB-A): 76.1
TWA (dB-A): 40.0
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
75.5,1776340724166
73.8,1776340724408
75.9,1776340724628
74.0,1776340724828
74.5,1776340725048
75.1,1776340725288
73.9,1776340725528
73.3,1776340725748
80.2,1776340725988
83.1,1776340726208
75.9,1776340726408
75.0,1776340726628
75.5,1776340726868
74.8,1776340727108
77.2,1776340727328
76.4,1776340727568
74.5,1776340727806
79.2,1776340728028
77.9,1776340728266
77.2,1776340728488
76.8,1776340728688
77.2,1776340728908
76.7,1776340729108
75.1,1776340729326
73.1,1776340729529
76.0,1776340729748
74.4,1776340729948
72.6,1776340730169
70.7,1776340730369
71.3,1776340730588
72.0,1776340730789
71.4,1776340731008
71.7,1776340731248
71.0,1776340731468
70.8,1776340731668
71.7,1776340731888
71.3,1776340732107
71.6,1776340732346
70.5,1776340732568
71.0,1776340732769
70.6,1776340732989
71.7,1776340733229
73.4,1776340733449
72.9,1776340733688
72.5,1776340733928
72.8,1776340734147
72.1,1776340734388
70.5,1776340734628
70.9,1776340734848
71.9,1776340735048
72.2,1776340735269
71.7,1776340735509
72.6,1776340735748
73.4,1776340735968
70.8,1776340736209
71.7,1776340736428
71.3,1776340736628
72.9,1776340736848
72.3,1776340737048
72.7,1776340737266
74.2,1776340737468
72.1,1776340737688
72.5,1776340737888
72.9,1776340738108
72.7,1776340738308
71.8,1776340738526
72.0,1776340738766
72.6,1776340738986
73.2,1776340739188
72.7,1776340739406
73.3,1776340739609
72.7,1776340739828
72.1,1776340740028
72.5,1776340740248
72.7,1776340740448
73.1,1776340740668
72.4,1776340740888
72.7,1776340741108
71.7,1776340741308
73.3,1776340741529
72.4,1776340741768
72.0,1776340742008
72.6,1776340742228
71.8,1776340742428
72.6,1776340742648
73.6,1776340742848
74.4,1776340743068
73.5,1776340743268
73.7,1776340743488
73.9,1776340743728
73.0,1776340743948
72.9,1776340744150
72.9,1776340744367
73.2,1776340744608
73.7,1776340744846
73.9,1776340745068
74.1,1776340745268
74.0,1776340745487
73.0,1776340745688
74.5,1776340745906
75.7,1776340746106
76.8,1776340746326
75.1,1776340746566
75.2,1776340746786
74.6,1776340746988
74.7,1776340747209
75.0,1776340747409
75.1,1776340747628
75.4,1776340747866
75.6,1776340748108
77.1,1776340748327
77.1,1776340748528
77.6,1776340748748
77.9,1776340748988
78.4,1776340749208
78.5,1776340749446
77.9,1776340749668
78.0,1776340749888
77.8,1776340750088
78.2,1776340750308
77.0,1776340750508
76.1,1776340750728
76.7,1776340750968
77.1,1776340751209
76.9,1776340751427
77.3,1776340751668
77.1,1776340751889
76.7,1776340752092
76.9,1776340752308
76.6,1776340752508
77.3,1776340752728
76.8,1776340752928
78.1,1776340753148
77.4,1776340753348
76.7,1776340753568
78.9,1776340753808
79.4,1776340754028
79.8,1776340754228
77.6,1776340754448
76.6,1776340754648
76.9,1776340754866
77.2,1776340755068
76.5,1776340755289
76.9,1776340755528
76.8,1776340755768
76.9,1776340755988
77.1,1776340756188
76.4,1776340756408
77.3,1776340756647
77.5,1776340756867
77.4,1776340757068
77.2,1776340757288
77.1,1776340757488
77.6,1776340757709
78.1,1776340757948
77.5,1776340758188
77.0,1776340758407
77.1,1776340758627
76.7,1776340758867
76.5,1776340759086
76.4,1776340759327
76.7,1776340759547
77.0,1776340759747
77.0,1776340759966
76.6,1776340760167
76.5,1776340760387
76.8,1776340760627
76.9,1776340760867
76.9,1776340761086
75.9,1776340761287
76.6,1776340761507
76.7,1776340761746
77.0,1776340761967
76.5,1776340762207
76.3,1776340762447
77.0,1776340762667
77.4,1776340762907
77.6,1776340763146
78.0,1776340763367
81.0,1776340763568
80.7,1776340763788
78.2,1776340763989
77.5,1776340764208
77.7,1776340764448
77.4,1776340764668
77.9,1776340764868
77.6,1776340765086
78.1,1776340765287
77.6,1776340765509
77.2,1776340765747
77.1,1776340765988
77.4,1776340766209
77.7,1776340766446
78.1,1776340766668
77.2,1776340766868
78.0,1776340767091
77.9,1776340767309
78.1,1776340767548
78.0,1776340767769
77.8,1776340768007
78.2,1776340768249
77.8,1776340768468
78.1,1776340768668
77.4,1776340768887
77.5,1776340769088
77.5,1776340769306
78.5,1776340769548
78.0,1776340769768
77.1,1776340769968
77.4,1776340770188
78.2,1776340770388
78.5,1776340770608
78.6,1776340770808
78.1,1776340771028
77.9,1776340771229
77.7,1776340771448
78.0,1776340771688
78.0,1776340771908
78.4,1776340772108
78.8,1776340772327
78.7,1776340772528
78.0,1776340772748
77.7,1776340772988
77.4,1776340773228
76.9,1776340773448
77.3,1776340773648
76.6,1776340773868
77.8,1776340774068
77.9,1776340774286
76.7,1776340774526
78.1,1776340774749
78.1,1776340774988
79.1,1776340775228
78.6,1776340775448
78.1,1776340775648
77.8,1776340775868
77.0,1776340776088
77.9,1776340776327
77.0,1776340776548
78.1,1776340776786
78.5,1776340777006
77.6,1776340777206
77.6,1776340777428
77.7,1776340777668
77.3,1776340777908
76.6,1776340778128
76.9,1776340778328
76.2,1776340778548
76.7,1776340778748
77.2,1776340778968
77.5,1776340779168
76.9,1776340779388
77.9,1776340779628
77.8,1776340779848
77.8,1776340780049
79.2,1776340780267
78.9,1776340780468
78.1,1776340780688
77.5,1776340780926
78.0,1776340781166
78.7,1776340781366
78.3,1776340781606
78.7,1776340781830
80.4,1776340782067
77.9,1776340782325
76.0,1776340782546
76.4,1776340782746
76.7,1776340782966
77.0,1776340783166
