Recorded date: Apr 16, 2026, 18:57:13
Export date: Apr 18, 2026, 18:36:23
Min (dB-A): 67.0
Max (dB-A): 82.5
Peak (dB-A): 86.8
Avg (dB-A): 76.3
TWA (dB-A): 0.0
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
74.4,1776340575647
73.8,1776340575887
74.0,1776340576107
74.1,1776340576347
73.6,1776340576567
70.6,1776340576807
74.8,1776340577046
74.2,1776340577267
73.3,1776340577507
72.8,1776340577746
71.6,1776340577968
70.2,1776340578187
69.7,1776340578427
77.0,1776340578647
75.0,1776340578887
73.6,1776340579107
71.6,1776340579345
71.1,1776340579585
76.7,1776340579807
73.5,1776340580047
75.3,1776340580287
75.4,1776340580507
74.8,1776340580745
74.2,1776340580987
74.6,1776340581207
73.8,1776340581447
75.5,1776340581667
77.6,1776340581906
75.3,1776340582147
78.2,1776340582367
77.2,1776340582608
74.8,1776340582847
74.3,1776340583067
76.4,1776340583307
76.4,1776340583547
75.3,1776340583767
74.0,1776340584007
74.7,1776340584227
75.3,1776340584467
75.8,1776340584705
77.4,1776340584927
75.7,1776340585167
74.4,1776340585407
74.9,1776340585627
79.0,1776340585867
78.9,1776340586107
79.5,1776340586327
80.3,1776340586567
80.3,1776340586787
79.6,1776340587008
79.2,1776340587247
79.6,1776340587467
78.3,1776340587707
78.6,1776340587947
78.0,1776340588167
79.0,1776340588405
79.3,1776340588647
78.8,1776340588867
78.9,1776340589107
79.6,1776340589324
78.9,1776340589527
80.0,1776340589747
80.5,1776340589986
79.5,1776340590227
79.7,1776340590447
79.6,1776340590685
79.7,1776340590927
79.7,1776340591147
79.4,1776340591385
79.4,1776340591605
78.6,1776340591806
78.3,1776340592027
79.1,1776340592265
79.5,1776340592507
78.7,1776340592727
78.6,1776340592967
79.2,1776340593207
78.5,1776340593427
78.2,1776340593667
79.1,1776340593887
79.5,1776340594128
79.7,1776340594366
78.0,1776340594586
78.0,1776340594787
78.9,1776340595007
78.3,1776340595246
78.2,1776340595485
77.7,1776340595745
78.1,1776340595967
77.3,1776340596207
78.4,1776340596427
78.6,1776340596667
78.8,1776340596906
78.5,1776340597127
79.5,1776340597328
77.8,1776340597548
77.3,1776340597787
78.6,1776340598025
77.2,1776340598247
78.1,1776340598487
78.9,1776340598726
78.9,1776340598947
78.9,1776340599187
78.8,1776340599406
77.9,1776340599608
78.6,1776340599827
78.3,1776340600067
78.5,1776340600306
78.4,1776340600527
78.5,1776340600767
78.5,1776340601006
78.1,1776340601227
78.6,1776340601467
79.0,1776340601687
78.6,1776340601925
78.7,1776340602167
78.3,1776340602387
78.4,1776340602627
78.4,1776340602865
78.1,1776340603085
77.5,1776340603286
77.9,1776340603507
78.2,1776340603746
79.0,1776340603987
78.1,1776340604207
78.1,1776340604426
77.7,1776340604650
78.4,1776340604887
78.3,1776340605127
78.1,1776340605347
77.0,1776340605587
78.8,1776340605826
77.6,1776340606048
77.5,1776340606287
77.9,1776340606526
77.5,1776340606746
81.5,1776340606987
82.5,1776340607207
78.7,1776340607447
78.0,1776340607687
77.9,1776340607906
77.6,1776340608107
77.5,1776340608326
77.5,1776340608567
78.6,1776340608807
78.3,1776340609027
78.8,1776340609267
79.2,1776340609487
77.9,1776340609725
78.1,1776340609966
78.6,1776340610185
79.0,1776340610385
78.6,1776340610605
78.7,1776340610806
77.8,1776340611025
78.0,1776340611226
77.5,1776340611447
78.0,1776340611647
79.2,1776340611865
77.7,1776340612104
78.1,1776340612325
77.2,1776340612525
77.7,1776340612745
77.4,1776340612945
77.7,1776340613165
77.9,1776340613385
77.3,1776340613625
78.3,1776340613846
77.6,1776340614085
77.7,1776340614305
78.7,1776340614506
78.8,1776340614728
78.6,1776340614966
78.8,1776340615205
77.9,1776340615427
77.8,1776340615629
78.9,1776340615846
78.1,1776340616047
78.1,1776340616267
77.5,1776340616507
77.9,1776340616746
78.3,1776340616964
78.0,1776340617205
77.4,1776340617427
77.3,1776340617628
78.1,1776340617847
78.0,1776340618087
77.8,1776340618327
77.4,1776340618559
77.0,1776340618788
77.4,1776340619025
77.7,1776340619245
77.5,1776340619485
77.9,1776340619688
78.5,1776340619927
77.6,1776340620164
77.8,1776340620385
78.2,1776340620587
78.3,1776340620806
77.9,1776340621044
78.4,1776340621264
77.4,1776340621464
77.7,1776340621685
77.7,1776340621885
78.4,1776340622085
77.6,1776340622285
77.8,1776340622505
78.5,1776340622705
