Recorded date: Apr 17, 2026, 19:14:13
Export date: Apr 18, 2026, 18:41:32
Min (dB-A): 72.5
Max (dB-A): 88.4
Peak (dB-A): 92.3
Avg (dB-A): 78.6
TWA (dB-A): 47.3
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
82.1,1776428043030
81.5,1776428043233
81.0,1776428043450
81.1,1776428043650
80.4,1776428043871
79.8,1776428044111
79.1,1776428044331
77.6,1776428044532
77.2,1776428044751
76.5,1776428044991
76.9,1776428045231
76.9,1776428045451
77.0,1776428045691
77.2,1776428045932
76.7,1776428046152
76.9,1776428046393
76.6,1776428046632
77.2,1776428046850
76.9,1776428047090
77.9,1776428047310
78.2,1776428047511
78.2,1776428047732
78.3,1776428047971
78.5,1776428048212
