Recorded date: Apr 17, 2026, 19:12:55
Export date: Apr 18, 2026, 18:41:23
Min (dB-A): 75.2
Max (dB-A): 84.4
Peak (dB-A): 89.7
Avg (dB-A): 77.8
TWA (dB-A): 42.6
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
76.4,1776427949746
75.8,1776427949987
75.3,1776427950207
76.0,1776427950445
76.3,1776427950689
76.3,1776427950908
75.6,1776427951113
75.7,1776427951327
75.7,1776427951567
76.1,1776427951807
75.7,1776427952027
76.2,1776427952229
76.1,1776427952447
75.9,1776427952687
76.2,1776427952912
76.9,1776427953147
76.5,1776427953387
76.0,1776427953607
75.5,1776427953808
76.4,1776427954008
76.4,1776427954245
75.8,1776427954486
76.4,1776427954710
76.8,1776427954948
76.5,1776427955168
76.4,1776427955408
76.5,1776427955647
76.2,1776427955870
76.4,1776427956111
77.0,1776427956347
76.1,1776427956567
76.6,1776427956811
76.2,1776427957047
75.6,1776427957266
75.6,1776427957506
76.0,1776427957727
76.1,1776427957929
75.9,1776427958147
76.1,1776427958387
76.9,1776427958625
76.6,1776427958847
76.5,1776427959088
76.3,1776427959326
77.1,1776427959550
76.9,1776427959786
76.3,1776427960027
76.0,1776427960247
76.3,1776427960488
78.3,1776427960707
78.6,1776427960907
78.8,1776427961128
78.5,1776427961367
77.8,1776427961605
78.4,1776427961825
78.5,1776427962027
78.8,1776427962247
80.1,1776427962448
78.2,1776427962667
77.4,1776427962887
77.3,1776427963107
77.6,1776427963346
78.0,1776427963586
78.4,1776427963808
79.0,1776427964047
78.1,1776427964287
78.8,1776427964507
78.8,1776427964707
81.9,1776427964928
81.4,1776427965168
80.4,1776427965388
83.5,1776427965627
80.5,1776427965866
79.8,1776427966088
79.5,1776427966329
78.7,1776427966567
78.5,1776427966786
79.1,1776427966986
79.2,1776427967207
78.6,1776427967447
78.6,1776427967695
77.9,1776427967907
78.8,1776427968147
78.7,1776427968367
78.4,1776427968605
78.2,1776427968851
78.4,1776427969069
77.5,1776427969305
79.6,1776427969546
80.5,1776427969766
79.9,1776427969969
79.7,1776427970190
