Recorded date: Apr 16, 2026, 19:08:56
Export date: Apr 18, 2026, 18:37:59
Min (dB-A): 70.4
Max (dB-A): 88.5
Peak (dB-A): 92.4
Avg (dB-A): 79.4
TWA (dB-A): 50.5
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
88.5,1776341322175
86.2,1776341322394
81.6,1776341322634
78.5,1776341322855
79.6,1776341323095
82.7,1776341323335
78.5,1776341323555
76.9,1776341323795
76.7,1776341324034
78.3,1776341324255
76.2,1776341324456
78.9,1776341324675
84.0,1776341324876
81.9,1776341325097
81.4,1776341325335
82.1,1776341325554
81.3,1776341325754
84.0,1776341325975
80.5,1776341326215
79.9,1776341326455
80.0,1776341326675
84.6,1776341326915
76.3,1776341327155
79.6,1776341327375
82.3,1776341327615
84.5,1776341327835
78.7,1776341328075
77.6,1776341328315
80.4,1776341328534
82.0,1776341328735
80.4,1776341328956
79.6,1776341329174
87.3,1776341329414
80.6,1776341329636
79.0,1776341329874
82.6,1776341330097
83.0,1776341330334
84.8,1776341330575
81.4,1776341330795
83.2,1776341331035
79.9,1776341331275
79.7,1776341331498
77.6,1776341331735
